p_BB_G,p_BW_G,p_WB_G,p_WW_G
0.2,1.0,0.74,0.88
0.2,1.0,0.74,0.89
0.2,1.0,0.75,0.8200000000000001
0.2,1.0,0.75,0.8300000000000001
0.2,1.0,0.75,0.84
0.2,1.0,0.75,0.85
0.2,1.0,0.75,0.86
0.2,1.0,0.75,0.87
0.2,1.0,0.75,0.88
0.2,1.0,0.75,0.89
0.2,1.0,0.76,0.8200000000000001
0.2,1.0,0.76,0.8300000000000001
0.2,1.0,0.76,0.84
0.2,1.0,0.76,0.85
0.2,1.0,0.76,0.86
0.2,1.0,0.76,0.87
0.2,1.0,0.76,0.88
0.2,1.0,0.76,0.89
0.2,1.0,0.77,0.8200000000000001
0.2,1.0,0.77,0.8300000000000001
0.2,1.0,0.77,0.84
0.2,1.0,0.77,0.85
0.2,1.0,0.77,0.86
0.2,1.0,0.77,0.87
0.2,1.0,0.77,0.88
0.2,1.0,0.77,0.89
0.2,1.0,0.78,0.8200000000000001
0.2,1.0,0.78,0.8300000000000001
0.2,1.0,0.78,0.84
0.2,1.0,0.78,0.85
0.2,1.0,0.78,0.86
0.2,1.0,0.78,0.87
0.2,1.0,0.78,0.88
0.2,1.0,0.78,0.89
0.2,1.0,0.79,0.8200000000000001
0.2,1.0,0.79,0.8300000000000001
0.2,1.0,0.79,0.84
0.2,1.0,0.79,0.85
0.2,1.0,0.79,0.86
0.2,1.0,0.79,0.87
0.2,1.0,0.79,0.88
0.2,1.0,0.79,0.89
0.2,1.0,0.8,0.8200000000000001
0.2,1.0,0.8,0.8300000000000001
0.2,1.0,0.8,0.84
0.2,1.0,0.8,0.85
0.2,1.0,0.8,0.86
0.2,1.0,0.8,0.87
0.2,1.0,0.8,0.88
0.2,1.0,0.8,0.89
0.2,1.0,0.81,0.8200000000000001
0.2,1.0,0.81,0.8300000000000001
0.2,1.0,0.81,0.84
0.2,1.0,0.81,0.85
0.2,1.0,0.81,0.86
0.2,1.0,0.81,0.87
0.2,1.0,0.81,0.88
0.2,1.0,0.81,0.89
0.2,1.0,0.8200000000000001,0.8200000000000001
0.2,1.0,0.8200000000000001,0.8300000000000001
0.2,1.0,0.8200000000000001,0.84
0.2,1.0,0.8200000000000001,0.85
0.2,1.0,0.8200000000000001,0.86
0.2,1.0,0.8200000000000001,0.87
0.2,1.0,0.8200000000000001,0.88
0.2,1.0,0.8200000000000001,0.89
0.2,1.0,0.8300000000000001,0.8200000000000001
0.2,1.0,0.8300000000000001,0.8300000000000001
0.2,1.0,0.8300000000000001,0.84
0.2,1.0,0.8300000000000001,0.85
0.2,1.0,0.8300000000000001,0.86
0.2,1.0,0.8300000000000001,0.87
0.2,1.0,0.8300000000000001,0.88
0.2,1.0,0.8300000000000001,0.89
0.2,1.0,0.84,0.8200000000000001
0.2,1.0,0.84,0.8300000000000001
0.2,1.0,0.84,0.84
0.2,1.0,0.84,0.85
0.2,1.0,0.84,0.86
0.2,1.0,0.84,0.87
0.2,1.0,0.84,0.88
0.2,1.0,0.84,0.89
0.2,1.0,0.85,0.8200000000000001
0.2,1.0,0.85,0.8300000000000001
0.2,1.0,0.85,0.84
0.2,1.0,0.85,0.85
0.2,1.0,0.85,0.86
0.2,1.0,0.85,0.87
0.2,1.0,0.85,0.88
0.2,1.0,0.85,0.89
0.2,1.0,0.86,0.8200000000000001
